URL,Name,Is_ISA_Compatible,Ticker,SEDOL_ID,Sector,ETF_Type,Top10_Exposures,Currency,Open_price,Year_low,Year_high,Dividend_yield,PE_ratio,Market_capitalisation,Volume,GBP_Open,GBP_Year_low,GBP_Year_high,GBP_Market_capitalisation
https://www.hl.co.uk/shares/shares-search-results/a/accentis-npv,Accentis NPV,TRUE,ACCB,5247835,Unspecified,## Not ETF,None,EUR,0.03,0.02,0.03,0%,28.8,34.1,152041,0.025755315299999998,0.01717021,0.025755315299999998,29.27520839
https://www.hl.co.uk/shares/shares-search-results/a/accenture-plc-class-a-usd0.0000225,Accenture plc Class A USD0.0000225,TRUE,ACN,B4BNMY3,Unspecified,## Not ETF,None,USD,179.05,118.15,179.05,3.66%,14.26,1.0758E+11,2875842,132.51087458450002,87.44015544,132.51087458450002,79617536374
https://www.hl.co.uk/shares/shares-search-results/a/access-newswire-inc-usd0.01,ACCESS Newswire Inc USD0.01,TRUE,ACCS,B4603H9,Unspecified,## Not ETF,None,USD,4.89,4.7447,4.89,0%,0,19.1,45071,3.6189789260999996,3.511445667,3.6189789260999996,14.13548006
https://www.hl.co.uk/shares/shares-search-results/a/accesso-technology-group-plc-ordinary-1p,Accesso Technology Group plc Ordinary 1p,TRUE,ACSO,0177142,Unspecified,## Not ETF,None,GBX,310.5,231,310.5,0%,9.46,100.09,18500,3.105,2.31,3.105,1.0009000000000001
https://www.hl.co.uk/shares/shares-search-results/a/acciona-sa-eur1,Acciona SA Eur1,TRUE,ANA,5579107,Unspecified,## Not ETF,None,EUR,207,163.7,207,2.77%,13.01,11390000000,58172,177.7116756,140.5381705,177.7116756,9778434709
https://www.hl.co.uk/shares/shares-search-results/a/acco-brands-corp-com-stk-usd0.01,Acco Brands Corp Com Stk USD0.01,TRUE,ACCO,B0G7SZ5,Unspecified,## Not ETF,None,USD,4.23,2.815,4.23,7.14%,9.12,393.23,144765,3.130527783,2.083318134,3.130527783,291.0206714
https://www.hl.co.uk/shares/shares-search-results/a/accor-eur3,Accor Eur3,TRUE,AC,5852842,Unspecified,## Not ETF,None,EUR,45.94,37.54,45.94,2.95%,25.44,10590000000,548614,39.43997283,32.22848455,39.43997283,9091626301
https://www.hl.co.uk/shares/shares-search-results/a/accsys-technologies-plc-eur0.05,Accsys Technologies plc EUR0.05,TRUE,AXS,BQQG1H7,Unspecified,## Not ETF,None,GBX,68,58.2,68,0%,30.14,173.41,50408,0.68,0.5820000000000001,0.68,1.7341
https://www.hl.co.uk/shares/shares-search-results/a/accuray-inc-com-stk-usd0.001,Accuray Inc Com Stk USD0.001,TRUE,ARAY,B1R2HW6,Unspecified,## Not ETF,None,USD,0.25,0.22,0.25,0%,0,31.29,698394,0.185019373,0.162817048,0.185019373,23.15702466
https://www.hl.co.uk/shares/shares-search-results/a/accustem-sciences-inc-usd0.001,Accustem Sciences Inc USD0.001,FALSE,ACUT,BPVG722,Unspecified,## Not ETF,None,USD,0.17,0.1515,0.17,0%,0,2.57,14894,0.125813173,0.11212174,0.125813173,1.901999149
https://www.hl.co.uk/shares/shares-search-results/a/ace-liberty-and-stone-plc-ord-gbp0.25,Ace Liberty & Stone Plc ORD GBP0.25,TRUE,ALSP,BF01VL5,Unspecified,## Not ETF,None,GBX,40,15,40,0%,0,28.82,0,0.4,0.15,0.4,0.2882
https://www.hl.co.uk/shares/shares-search-results/a/acerinox-sa-ordinary-eur0.25,Acerinox SA Ordinary Eur0.25,TRUE,ACX,B01ZVZ5,Unspecified,## Not ETF,None,EUR,17.61,10.64,17.61,3.52%,0,4390000000,496274,15.11837008,9.134551826400001,15.11837008,3768861139
https://www.hl.co.uk/shares/shares-search-results/a/achieve-life-sciences-inc-usd0.001,Achieve Life Sciences Inc USD0.001,TRUE,ACHV,BLD0Z08,Unspecified,## Not ETF,None,USD,7.38,2.62,7.38,0%,0,806.76,1461951,5.461771876,1.939003024,5.461771876,597.0649158
https://www.hl.co.uk/shares/shares-search-results/a/achilles-investment-company-limited-ord-npv,Achilles Investment Company Limited ORD NPV,TRUE,AIC,BT3GKD0,Trust,## Not ETF,None,GBX,102,93,102,0%,0,55.9,4,1.02,0.93,1.02,0.559
https://www.hl.co.uk/shares/shares-search-results/a/aci-worldwide-inc-com-stk-usd0.005,ACI Worldwide Inc Com Stk USD0.005,TRUE,ACIW,2889155,Unspecified,## Not ETF,None,USD,52.23,38.215,52.23,0%,23.33,5250000000,220205,38.6542473,28.282061280350003,38.6542473,3885406823
https://www.hl.co.uk/shares/shares-search-results/a/ackermans-and-van-haaren-nv-npv,Ackermans & van Haaren NV NPV,TRUE,ACKB,5715774,Unspecified,## Not ETF,None,EUR,268.8,208.2,268.8,1.72%,15.46,8890000000,21925,230.76762508800002,178.7418882,230.76762508800002,7632158434
https://www.hl.co.uk/shares/shares-search-results/a/aclarion-inc-usd0.00001,Aclarion Inc USD0.00001,TRUE,ACON,BTVL0W6,Unspecified,## Not ETF,None,USD,2.57,1.95,2.57,0%,0,7.32,17848,1.901999149,1.443151106,1.901999149,5.417367226800001
https://www.hl.co.uk/shares/shares-search-results/a/aclaris-therapeutics-inc-usd0.00001,Aclaris Therapeutics Inc USD0.00001,TRUE,ACRS,BYV2W40,Unspecified,## Not ETF,None,USD,5.55,1.75,5.55,0%,0,810.33,990110,4.10743007,1.295135608,4.10743007,599.7069925
https://www.hl.co.uk/shares/shares-search-results/a/acm-research-inc-usd0.0001-cl-a,ACM Research Inc USD0.0001 CL A,TRUE,ACMR,BF5C2N2,Unspecified,## Not ETF,None,USD,73.52,28.46,73.52,0%,51.52,5360000000,642811,54.41049706,21.06260537,54.41049706,3966815346
https://www.hl.co.uk/shares/shares-search-results/a/acme-united-corp-usd2.5,Acme United Corp USD2.5,TRUE,ACU,2006329,Unspecified,## Not ETF,None,USD,61.31,35.5,61.31,1.04%,24.37,234.32,27710,45.37415091,26.2727509,45.37415091,173.41495745679998
https://www.hl.co.uk/shares/shares-search-results/a/acomo-nv-eur0.45,Acomo NV EUR0.45,TRUE,ACOMO,4031459,Unspecified,## Not ETF,None,EUR,23.8,22.05,23.8,5.95%,9.69,696.83,12074,20.43255014,18.93015675,20.43255014,598.2358787
https://www.hl.co.uk/shares/shares-search-results/a/acres-commercial-realty-corp-usd0.001,Acres Commercial Realty Corp USD0.001,TRUE,ACR,BNKTVH1,Unspecified,## Not ETF,None,USD,13.53,13.53,13.61,0%,0,185.91,9742,10.01324844,10.01324844,10.07245464,137.5878062
https://www.hl.co.uk/shares/shares-search-results/a/acres-commercial-realty-corp-7.875-red-pre,ACRES Commercial Realty Corp 7.875% Red Pre,TRUE,ACRPRD,BP0XYZ6,Gilts etc,## Not ETF,None,USD,19.97,19.72,19.97,9.86%,0,0,3365,14.77934748,14.594328102799999,14.77934748,0
https://www.hl.co.uk/shares/shares-search-results/a/acres-commercial-realty-corp-8.625-cum-red,ACRES Commercial Realty Corp 8.625% Cum Red,TRUE,ACRPRC,BNKTVK4,Gilts etc,## Not ETF,None,USD,23.62,23.44,23.62,10.17%,0,0,5633,17.480630313800003,17.34741637,17.480630313800003,0
https://www.hl.co.uk/shares/shares-search-results/a/acrivon-therapeutics-inc-usd0.001,Acrivon Therapeutics Inc USD0.001,TRUE,ACRV,BP2TPK4,Unspecified,## Not ETF,None,USD,2.05,1.27,2.05,0%,0,89.99,461585,1.5171588544999999,0.939898412,1.5171588544999999,66.59957333
https://www.hl.co.uk/shares/shares-search-results/a/acs-actividades-de-construccion-ord-eur0.5,ACS Actividades De Construccion Ord Eur0.5,TRUE,ACS,B01FLQ6,Unspecified,## Not ETF,None,EUR,97.4,63.891,97.4,2.40%,47.51,26820000000,337865,83.61892367,54.85109499,83.61892367,23025251878
https://www.hl.co.uk/shares/shares-search-results/a/actinium-pharmaceuticals-inc-usd0.001,Actinium Pharmaceuticals Inc USD0.001,TRUE,ATNM,BLFH013,Unspecified,## Not ETF,None,USD,1.31,0.7351,1.31,0%,0,38.67,237966,0.969501512,0.544030963,0.969501512,28.61879654
https://www.hl.co.uk/shares/shares-search-results/a/active-biotech-ab-npv,Active Biotech AB NPV,TRUE,ACTI,BWFCFZ4,Unspecified,## Not ETF,None,SEK,4.51,3.7,4.51,0%,0,118.75,41717,0.344287943,0.28245352300000004,0.344287943,9.065231313
https://www.hl.co.uk/shares/shares-search-results/a/active-energy-group-plc-ord-gbp0.0035,Active Energy Group plc ORD GBP0.0035,TRUE,AEG,BPG7NS8,Unspecified,## Not ETF,None,GBX,0.08,0.0625,0.08,0%,0,5.61,17786138,0.0008,0.000625,0.0008,0.056100000000000004
https://www.hl.co.uk/shares/shares-search-results/a/activeops-plc-ord-gbp0.001,ActiveOps plc ORD GBP0.001,TRUE,AOM,BLH37Y1,Unspecified,## Not ETF,None,GBX,185,168.5,185,0%,177.88,140.06,343179,1.85,1.685,1.85,1.4006
https://www.hl.co.uk/shares/shares-search-results/a/acuity-inc-usd0.01,Acuity Inc USD0.01,TRUE,AYI,2818461,Unspecified,## Not ETF,None,USD,320.35,257.31,320.35,0.25%,22.99,9600000000,49245,237.08382392150003,190.429339,237.08382392150003,7104743904
https://www.hl.co.uk/shares/shares-search-results/a/acuity-rm-group-plc-ord-gbp0.001,Acuity RM Group plc ORD GBP0.001,TRUE,ACRM,BR0WHY7,Unspecified,## Not ETF,None,GBX,0.83,0.625,0.83,0%,0,3.32,11244161,0.0083,0.00625,0.0083,0.0332
https://www.hl.co.uk/shares/shares-search-results/a/acumen-pharmaceuticals-inc-usd0.0001,Acumen Pharmaceuticals Inc USD0.0001,TRUE,ABOS,BLR8WK7,Unspecified,## Not ETF,None,USD,2.93,1.21,2.93,0%,0,228.52,120314,2.168427046,0.8954937628999999,2.168427046,169.12250801480002
https://www.hl.co.uk/shares/shares-search-results/a/acurx-pharmaceuticals-inc-usd0.001,Acurx Pharmaceuticals Inc USD0.001,TRUE,ACXP,BSQLWJ5,Unspecified,## Not ETF,None,USD,1.41,1.31,1.41,0%,0,7.66,64705,1.0435092608999998,0.969501512,1.0435092608999998,5.668993573
https://www.hl.co.uk/shares/shares-search-results/a/acushnet-holdings-corp-usd0.001,Acushnet Holdings Corp USD0.001,TRUE,GOLF,BD3WG50,Unspecified,## Not ETF,None,USD,86.68,73.38,86.68,1.20%,24.45,5000000000,92689,64.14991683320001,54.30688622,64.14991683320001,3700387450
https://www.hl.co.uk/shares/shares-search-results/a/acv-auctions-inc-usd0.001-a,ACV Auctions Inc USD0.001 A,TRUE,ACVA,BMFPJK6,Unspecified,## Not ETF,None,USD,10.46,4.065,10.46,0%,0,1250000000,114834962,7.741210545,3.0084149968500005,7.741210545,925096862.5
https://www.hl.co.uk/shares/shares-search-results/a/adagio-medical-holdings-inc-usd0.0001,Adagio Medical Holdings Inc USD0.0001,TRUE,ADGM,BRJGQT8,Unspecified,## Not ETF,None,USD,0.56,0.363,0.56,0%,0,13.49,27198,0.41444339440000005,0.268648129,0.41444339440000005,9.98364534
https://www.hl.co.uk/shares/shares-search-results/a/adalan-ventures-plc-ord-gbp1.01,Adalan Ventures plc ORD GBP0.01,TRUE,ZAIM,BMXTZ46,Unspecified,## Not ETF,None,GBX,0,0,4.5,0%,0,3.48,0,0,0,0.045,0.0348
https://www.hl.co.uk/shares/shares-search-results/a/adamas-trust-inc-7.875-cum-red-pref-series,Adamas Trust Inc 7.875% CUM RED Pref Series,TRUE,ADAMM,BKVHQL2,Unspecified,## Not ETF,None,USD,25.62,23.85,25.62,10.34%,0,872.73,826,18.96078529,17.650848136500002,18.96078529,645.8878278
https://www.hl.co.uk/shares/shares-search-results/a/adamas-trust-inc-8-cum-red-pref-series-d,Adamas Trust Inc 8% CUM RED Pref Series D,TRUE,ADAMN,BF2FGW1,Unspecified,## Not ETF,None,USD,24.79,21.1,24.79,8.13%,0,872.73,10619,18.34652098,15.61563504,18.34652098,645.8878278
https://www.hl.co.uk/shares/shares-search-results/a/adamas-trust-inc-usd0.01,Adamas Trust Inc USD0.01,TRUE,ADAM,BR4NQJ4,Unspecified,## Not ETF,None,USD,9.25,6.45,9.25,11.26%,7.88,872.73,305595,6.845716783,4.773499811,6.845716783,645.8878278
https://www.hl.co.uk/shares/shares-search-results/a/adamas-trust-inc-6.875-red-pref-series-f,Adamas Trust Inc 6.875% Red Pref Series F,TRUE,ADAML,BMC4Z64,Gilts etc,## Not ETF,None,USD,24.91,21.95,24.91,6.89%,0,0,8994,18.43533028,16.24470091,18.43533028,0
https://www.hl.co.uk/shares/shares-search-results/a/adamera-minerals-corp-npv,Adamera Minerals Corp NPV,TRUE,ADZ,BSB7R71,Unspecified,## Not ETF,None,CAD,0.2,0.05,0.2,0%,0,12.83,62005,0.10684307,0.026710768,0.10684307,6.853982941
https://www.hl.co.uk/shares/shares-search-results/a/adams-diversified-equity-fund-com-stock,Adams Diversified Equity Fund Com Stock,FALSE,ADX,2007203,Unspecified,## Not ETF,None,USD,25.72,20.94,25.72,7.49%,6.58,3240000000,50112,19.03479304,15.49722264,19.03479304,2397851068
https://www.hl.co.uk/shares/shares-search-results/a/adapthealth-corp-usd0.0001,AdaptHealth Corp USD0.0001,TRUE,AHCO,BKDRF35,Unspecified,## Not ETF,None,USD,5.95,5.21,5.95,0%,45.19,843.97,2082098,4.403461066,3.855803723,4.403461066,624.6031992
https://www.hl.co.uk/shares/shares-search-results/a/adaptimmune-therapeutics-plc-ads,Adaptimmune Therapeutics plc ADS,FALSE,ADAPY,BWY4XV3,Unspecified,## Not ETF,None,USD,0.02,0.0001,0.02,0%,0,6.14,94493,0.014801549800000001,7.4007749E-05,0.014801549800000001,4.544075789
https://www.hl.co.uk/shares/shares-search-results/a/adaptive-biotechnologies-corp-usd0.0001,Adaptive Biotechnologies Corp USD0.0001,TRUE,ADPT,BJ5FZ74,Unspecified,## Not ETF,None,USD,24.72,12,24.72,0%,0,3880000000,657564,18.29471555,8.88092988,18.29471555,2871500661
https://www.hl.co.uk/shares/shares-search-results/a/adc-therapeutics-sa-chf0.064,ADC Therapeutics SA CHF0.064,TRUE,ADCT,BK6H4Z7,Unspecified,## Not ETF,None,USD,1.13,0.7796,1.13,0%,0,155.75,988997,0.8362875636999999,0.576964411,0.8362875636999999,115.2670691
https://www.hl.co.uk/shares/shares-search-results/a/addentax-group-corp-usd0.001,Addentax Group Corp USD0.001,TRUE,ATXG,BWTYYY8,Unspecified,## Not ETF,None,USD,3.5,2.91,3.5,0%,0,4.05,10701,2.590271215,2.153625496,2.590271215,2.997313835
https://www.hl.co.uk/shares/shares-search-results/a/addex-therapeutics-ltd-chf1-regd,Addex Therapeutics Ltd CHF1 (REGD),TRUE,ADXN,B1XDPW9,Unspecified,## Not ETF,None,CHF,0.02,0.02,0.023,0%,0,5.34,883456,0.018172182800000002,0.018172182800000002,0.02089801,4.851972808
https://www.hl.co.uk/shares/shares-search-results/a/addiko-bank-ag-npv,Addiko Bank AG NPV,TRUE,ADKO,BJGS8T5,Unspecified,## Not ETF,None,EUR,25.2,0,25.2,0%,9.18,491.4,222,21.63446485,0,21.63446485,421.8720646
https://www.hl.co.uk/shares/shares-search-results/a/addlife-ab-npv-b,AddLife AB NPV B,TRUE,ALIF B,BMVWYM8,Unspecified,## Not ETF,None,SEK,155.1,130.2,155.1,0.98%,36.25,18070000000,157026,11.84014633,9.939310458,11.84014633,1379441935
https://www.hl.co.uk/shares/shares-search-results/a/addnode-group-ab-npv-b,Addnode Group AB NPV B,TRUE,ANOD B,BLDB374,Unspecified,## Not ETF,None,SEK,47.15,30.95,47.15,2.44%,16.15,6250000000,246414,3.5993739485000003,2.362685551,3.5993739485000003,477117437.5
https://www.hl.co.uk/shares/shares-search-results/a/addtech-ab-npv-b,Addtech AB NPV B,TRUE,ADDT B,BLN8T44,Unspecified,## Not ETF,None,SEK,325.4,283.2,325.4,1.11%,41.69,84430000000,277168,24.84064227,21.619145328000002,24.84064227,6445284039.700001
https://www.hl.co.uk/shares/shares-search-results/a/addus-homecare-corp-usd0.001,Addus Homecare Corp USD0.001,TRUE,ADUS,B55BN47,Unspecified,## Not ETF,None,USD,119.5,88.03,119.5,0%,20.76,2230000000,47125,88.43926006,65.14902144,88.43926006,1650372803
https://www.hl.co.uk/shares/shares-search-results/a/adecco-group-ag-ord-chf1.00,Adecco Group AG Ord CHF1.00,TRUE,ADEN,7110720,Unspecified,## Not ETF,None,CHF,24,14.54,24,4.16%,13.04,4179999999.9999995,552497,21.80661936,13.2111769,21.80661936,3797986205
https://www.hl.co.uk/shares/shares-search-results/a/adecoagro-sa-usd1.5,Adecoagro SA / USD1.5,TRUE,AGRO,B65BNQ6,Unspecified,## Not ETF,None,USD,12.09,6.895,12.09,1.97%,0,1800000000,215504,8.947536854099999,5.102834294,8.947536854099999,1332139482
https://www.hl.co.uk/shares/shares-search-results/a/adeia-inc-usd0.001,Adeia Inc USD0.001,TRUE,ADEA,BPMQ8J5,Unspecified,## Not ETF,None,USD,26.81,11.62,26.81,0.76%,23.07,3000000000,201057,19.84147751,8.599700433799999,19.84147751,2220232470
https://www.hl.co.uk/shares/shares-search-results/a/adex-mining-inc-npv,Adex Mining Inc NPV,TRUE,ADE,B23D9C4,Unspecified,## Not ETF,None,CAD,0.1,0.015,0.1,0%,0,64.34,10094,0.053421535,0.00801323,0.053421535,34.37141562
https://www.hl.co.uk/shares/shares-search-results/a/adi-global-distribution-inc-usd0.001,ADI Global Distribution Inc USD0.001,TRUE,ADIG,BWL8631,Unspecified,## Not ETF,None,USD,21.43,19.9,21.43,0%,0,0,713785,15.85986061,14.727542050999999,15.85986061,0
https://www.hl.co.uk/shares/shares-search-results/a/adial-pharmaceuticals-inc-usd0.001,Adial Pharmaceuticals Inc USD0.001,TRUE,ADIL,BMXG8T3,Unspecified,## Not ETF,None,USD,6.06,1.31,6.06,0%,0,17.46,108475,4.484869589,0.969501512,4.484869589,12.92175298
https://www.hl.co.uk/shares/shares-search-results/a/adicet-bio-inc-usd1.0001,Adicet Bio Inc USD0.0001,TRUE,ACET,BVJ71P0,Unspecified,## Not ETF,None,USD,9.65,6.01,9.65,0%,0,89.22,119504,7.141747779,4.447865715,7.141747779,66.02971366
https://www.hl.co.uk/shares/shares-search-results/a/adidas-ag-npv,Adidas AG NPV,TRUE,ADS,4031976,Unspecified,## Not ETF,None,EUR,142,130.05,142,1.91%,19.02,25730000000,859,121.9084924,111.64929182550001,121.9084924,22089475422
https://www.hl.co.uk/shares/shares-search-results/a/adient-plc-usd0.001,Adient Plc USD0.001,TRUE,ADNT,BD845X2,Unspecified,## Not ETF,None,USD,19.16,17.72,19.16,0%,282.65,1410000000,279138,14.17988471,13.114173122799999,14.17988471,1043509261
https://www.hl.co.uk/shares/shares-search-results/a/adler-group-sa-npv,Adler Group SA NPV,TRUE,ADJ,BYNXBZ5,Unspecified,## Not ETF,None,EUR,0.1,0.098,0.1,0%,0,15.95,0,0.085851051,0.08413403,0.085851051,13.693242634499999
https://www.hl.co.uk/shares/shares-search-results/a/adm-energy-plc-ord-gbp0.01,ADM Energy plc ORD GBP0.01,TRUE,ADME,BJFDXW9,Unspecified,## Not ETF,None,GBX,0,0,0.0125,0%,1.25,600743,0,0,0,0.000125,6007.43
https://www.hl.co.uk/shares/shares-search-results/a/adma-biologics-inc-usd0.0001,ADMA Biologics Inc USD0.0001,TRUE,ADMA,B9NSBM2,Unspecified,## Not ETF,None,USD,9.42,7.22,9.42,0%,15.11,2140000000.0000002,764710,6.971529956,5.343359478,6.971529956,1583765828.6000001
https://www.hl.co.uk/shares/shares-search-results/a/admicom-oyj-npv,Admicom Oyj NPV,TRUE,ADMCM,BDZW7H7,Unspecified,## Not ETF,None,EUR,26.55,23.6,26.55,1.20%,13.73,130.13,10237,22.793454040500002,20.260848036000002,22.793454040500002,111.7179727
https://www.hl.co.uk/shares/shares-search-results/a/admiral-group-ord-gbp0.01,Admiral Group Ord GBP0.01,TRUE,ADM,B02J639,Unspecified,## Not ETF,None,GBX,3802,2626,3802,4.19%,15.3,11320000000,352967,38.02,26.26,38.02,113200000
https://www.hl.co.uk/shares/shares-search-results/a/adnams-plc-ordinary-gbp1.00-b-shares,Adnams plc Ordinary GBP1.00 B Shares,TRUE,ADB,0007584,Unspecified,## Not ETF,None,GBX,1600,1200,1600,0%,0,4.57,0,16,12,16,0.045700000000000005
https://www.hl.co.uk/shares/shares-search-results/a/adobe-inc-comm-stk-us$.0001,Adobe Inc Comm Stk US$.0001,TRUE,ADBE,2008154,Unspecified,## Not ETF,None,USD,242.44,190.22,242.44,0%,15.11,1.0226E+11,2902263,179.4243867,140.7775401,179.4243867,75680324127
https://www.hl.co.uk/shares/shares-search-results/a/adocia-eur0.10,Adocia EUR0.10,TRUE,ADOC,B43XG38,Unspecified,## Not ETF,None,EUR,3.77,3.61,3.77,0%,0,76.96,127275,3.236584623,3.099222941,3.236584623,66.07096884959999
https://www.hl.co.uk/shares/shares-search-results/a/ads-tec-energy-plc-usd0.0001,Ads-Tec Energy plc USD0.0001,TRUE,ADSE,BP9PKK0,Unspecified,## Not ETF,None,USD,11.35,7.89,11.35,0%,0,872.07,11928,8.399879512,5.839211396,8.399879512,645.3993767
https://www.hl.co.uk/shares/shares-search-results/a/adsure-services-plc-ord-gbp0.005,Adsure Services Plc ORD GBP0.005,TRUE,ADS,BNQNGK5,Unspecified,## Not ETF,None,GBX,32.5,25.1,32.5,4.40%,0,3.44,0,0.325,0.251,0.325,0.0344
https://www.hl.co.uk/shares/shares-search-results/a/adt-inc-npv,ADT Inc NPV,TRUE,ADT,BFWCP81,Unspecified,## Not ETF,None,USD,7.08,6.24,7.08,3.14%,10.23,5150000000,2915527,5.239748629,4.6180835376000005,5.239748629,3811399074
https://www.hl.co.uk/shares/shares-search-results/a/adtran-holdings-inc-usd0.01,ADTRAN Holdings Inc USD0.01,TRUE,ADTN,BPLJ828,Unspecified,## Not ETF,None,USD,7.33,7.03,7.33,0%,0,617.63,487431,5.424768002,5.202744755,5.424768002,457.0940601
https://www.hl.co.uk/shares/shares-search-results/a/adtran-networks-se-npv,Adtran Networks SE NPV,TRUE,ADV,5653487,Unspecified,## Not ETF,None,EUR,22.8,21,22.8,2.31%,0,1190000000,0,19.57403963,18.02872071,19.57403963,1021627507
https://www.hl.co.uk/shares/shares-search-results/a/advance-auto-parts-inc-com-stk-usd0.0001,Advance Auto Parts Inc Com Stk USD0.0001,TRUE,AAP,2822019,Unspecified,## Not ETF,None,USD,44.08,37.9,44.08,2.31%,11.46,2620000000,402996,32.62261576,28.04893687,32.62261576,1939003024
https://www.hl.co.uk/shares/shares-search-results/a/advanced-drainage-system-inc-usd0.01,Advanced Drainage System Inc USD0.01,TRUE,WMS,BP7RS59,Unspecified,## Not ETF,None,USD,128.76,126.41,128.76,0.63%,19.31,9940000000,199252,95.29237761239999,93.55319551,95.29237761239999,7356370251
https://www.hl.co.uk/shares/shares-search-results/a/advanced-energy-industries-com-stk-usd0.001,Advanced Energy Industries Com Stk USD0.001,TRUE,AEIS,2049175,Unspecified,## Not ETF,None,USD,280.28,155.25,280.28,0.15%,55.03,11560000000,118509,207.4289189,114.8970303,207.4289189,8555295784
https://www.hl.co.uk/shares/shares-search-results/a/advanced-medical-solutions-group-ord-5p,Advanced Medical Solutions Group Ord 5p,TRUE,AMS,0453659,Unspecified,## Not ETF,None,GBX,281,187,281,1.02%,23.41,610.38,1844585,2.81,1.87,2.81,6.1038
https://www.hl.co.uk/shares/shares-search-results/a/advanced-micro-devices-inc-usd0.01,Advanced Micro Devices Inc USD0.01,TRUE,AMD,2007849,Unspecified,## Not ETF,None,USD,510.5,149.85,510.5,0%,195,8.2561E+11,4897074,377.8095586,110.9006119,377.8095586,6.11015E+11
https://www.hl.co.uk/shares/shares-search-results/a/advancedadvt-limited-ord-npv-di,AdvancedAdvT Limited ORD NPV (DI),TRUE,ADVT,BMYLGW6,Unspecified,## Not ETF,None,GBX,172.5,139,172.5,0%,57.5,226.36,25225,1.725,1.3900000000000001,1.725,2.2636000000000003
https://www.hl.co.uk/shares/shares-search-results/a/advansix-inc-usd0.01,AdvanSix Inc USD0.01,TRUE,ASIX,BYMMZL7,Unspecified,## Not ETF,None,USD,16.91,14.1,16.91,3.80%,8.11,454.7,161308,12.51471036,10.43509261,12.51471036,336.51323470299997
https://www.hl.co.uk/shares/shares-search-results/a/advantage-energy-ltd-npv,Advantage Energy Ltd NPV,TRUE,AAV,BNW0WP7,Unspecified,## Not ETF,None,CAD,10.71,9.185,10.71,0%,33.91,1820000000,498018,5.721446399,4.9067679897500005,5.721446399,972271937
https://www.hl.co.uk/shares/shares-search-results/a/advantage-solutions-inc-usd0.0001,Advantage Solutions Inc USD0.0001,TRUE,ADV,BTZS1P3,Unspecified,## Not ETF,None,USD,33.1,12.2325,33.1,0%,6.91,418.39,14666,24.49656492,9.052997896,24.49656492,309.641021
https://www.hl.co.uk/shares/shares-search-results/a/adyen-ord,Adyen Ord,TRUE,ADYEN,BZ1HM42,Unspecified,## Not ETF,None,EUR,922.9,772.4,922.9,0%,27.52,29120000000,128120,792.3193497,663.1135179,792.3193497,24999826051
https://www.hl.co.uk/shares/shares-search-results/a/adyton-resources-corporation-npv,Adyton Resources Corporation NPV,TRUE,ADY,BLB4YR2,Unspecified,## Not ETF,None,CAD,0.32,0.19,0.32,0%,0,99,28000,0.170948912,0.101500917,0.170948912,52.887319649999995
https://www.hl.co.uk/shares/shares-search-results/a/aebi-schmidt-holding-ag-usd1,Aebi Schmidt Holding AG USD1,TRUE,AEBI,BRJHSC8,Unspecified,## Not ETF,None,USD,12.18,8.91,12.18,0.83%,15.93,966.16,92760,9.014143828,6.594090436,9.014143828,715.0332677
https://www.hl.co.uk/shares/shares-search-results/a/aecom-technology-corporation-com-stk-usd,Aecom Technology Corporation Com Stk USD,TRUE,ACM,B1VZ431,Unspecified,## Not ETF,None,USD,63.27,60.35,63.27,1.97%,12.37,8240000000,255701,46.82470279,44.66367652,46.82470279,6098238518
https://www.hl.co.uk/shares/shares-search-results/a/aecon-group-inc-com-npv,Aecon Group Inc Com Npv,TRUE,ARE,2699547,Unspecified,## Not ETF,None,CAD,46.38,21.04,46.38,1.66%,946.73,3250000000,623532,24.77690793,11.239890963999999,24.77690793,1736199888
https://www.hl.co.uk/shares/shares-search-results/a/aedas-homes-sa-eur1,Aedas Homes SA Eur1,TRUE,AEDAS,BYP70L4,Unspecified,## Not ETF,None,EUR,21.35,20.8,21.35,5.63%,15.9,943.92,10749,18.32919939,17.85701861,18.32919939,810.3652406
https://www.hl.co.uk/shares/shares-search-results/a/aedifica-nv-npv,Aedifica NV NPV,TRUE,AED,B1G5XP1,Unspecified,## Not ETF,None,EUR,65.7,59.5,65.7,6.08%,11.64,6100000000,89302,56.40414051,51.08137535,56.40414051,5236914111
https://www.hl.co.uk/shares/shares-search-results/a/aegon-ltd-eur-0.12,Aegon Ltd EUR 0.12,TRUE,AGN,BPH0Y27,Unspecified,## Not ETF,None,EUR,7.87,5.77,7.87,5.37%,12.49,12300000000,2903565,6.756477714,4.9536056426999995,6.756477714,10559679273
https://www.hl.co.uk/shares/shares-search-results/a/aehr-test-systems-usd0.01,Aehr Test Systems USD0.01,TRUE,AEHR,2096977,Unspecified,## Not ETF,None,USD,96.16,18.7,96.16,0%,0,2960000000,2943059,71.16585144,13.83944906,71.16585144,2190629370
https://www.hl.co.uk/shares/shares-search-results/a/aeluma-inc-usd0.0001,Aeluma Inc USD0.0001,TRUE,ALMU,BPBPG77,Unspecified,## Not ETF,None,USD,13.52,10.24,13.52,0%,0,243.64,297558,10.00584766,7.5783934976000005,10.00584766,180.3124797
